meanmax.size,meanmean.size,alone,model
2.2,1.33555555555556,46,equal
2.2,1.45,39,equal
2,1.39507936507937,39,equal
2.2,1.40111111111111,44,equal
1.8,1.28222222222222,51,equal
2.06666666666667,1.35174603174603,44,equal
2,1.38888888888889,42,equal
2.06666666666667,1.42333333333333,39,equal
2,1.36777777777778,45,equal
2.13333333333333,1.31888888888889,48,equal
2.2,1.36777777777778,45,equal
1.93333333333333,1.28444444444444,51,equal
2.13333333333333,1.44333333333333,41,equal
1.86666666666667,1.30666666666667,50,equal
2.13333333333333,1.31666666666667,47,equal
2.2,1.43222222222222,42,equal
1.86666666666667,1.27333333333333,51,equal
2,1.43444444444444,40,equal
2,1.35777777777778,41,equal
1.93333333333333,1.46555555555556,41,equal
2.06666666666667,1.42444444444444,45,equal
1.86666666666667,1.26396825396825,54,equal
2.06666666666667,1.36952380952381,49,equal
2,1.37333333333333,40,equal
1.93333333333333,1.47555555555556,42,equal
1.93333333333333,1.37,42,equal
2.26666666666667,1.41333333333333,42,equal
2.2,1.47777777777778,37,equal
2.2,1.39777777777778,42,equal
2.13333333333333,1.41444444444444,42,equal
1.86666666666667,1.24555555555556,52,equal
2.13333333333333,1.40555555555556,42,equal
2.06666666666667,1.39333333333333,41,equal
2,1.29666666666667,50,equal
2.2,1.39222222222222,42,equal
2.2,1.49777777777778,38,equal
2.2,1.40888888888889,43,equal
2.06666666666667,1.40333333333333,43,equal
2.46666666666667,1.45444444444444,40,equal
2.06666666666667,1.35666666666667,42,equal
2.13333333333333,1.45285714285714,40,equal
2,1.33111111111111,45,equal
2.06666666666667,1.38111111111111,41,equal
2.33333333333333,1.50333333333333,34,equal
2.06666666666667,1.39730158730159,41,equal
2.06666666666667,1.40222222222222,39,equal
2.13333333333333,1.34444444444444,46,equal
2,1.31222222222222,48,equal
2.06666666666667,1.43666666666667,41,equal
2.13333333333333,1.44555555555556,40,equal
2.33333333333333,1.41888888888889,43,equal
1.93333333333333,1.38888888888889,39,equal
2.33333333333333,1.50666666666667,39,equal
2.13333333333333,1.36111111111111,44,equal
1.86666666666667,1.30777777777778,49,equal
1.93333333333333,1.33111111111111,47,equal
2.2,1.37555555555556,42,equal
2.13333333333333,1.52666666666667,36,equal
1.86666666666667,1.43111111111111,38,equal
2.13333333333333,1.35777777777778,43,equal
1.93333333333333,1.31666666666667,47,equal
2,1.30555555555556,52,equal
2.26666666666667,1.47555555555556,42,equal
2.26666666666667,1.50730158730159,42,equal
2.06666666666667,1.34444444444444,48,equal
2.13333333333333,1.48777777777778,38,equal
2.2,1.46555555555556,37,equal
2.06666666666667,1.34333333333333,48,equal
2.33333333333333,1.50333333333333,35,equal
2.2,1.34222222222222,49,equal
2.26666666666667,1.45777777777778,39,equal
2.26666666666667,1.46174603174603,40,equal
2.13333333333333,1.33333333333333,45,equal
1.8,1.20888888888889,61,equal
2.13333333333333,1.44666666666667,41,equal
2.06666666666667,1.35,44,equal
2.26666666666667,1.32,50,equal
2.06666666666667,1.40222222222222,46,equal
2.13333333333333,1.38111111111111,41,equal
2.2,1.45555555555556,38,equal
2.13333333333333,1.40222222222222,42,equal
2.06666666666667,1.32777777777778,46,equal
2,1.39555555555556,40,equal
2.13333333333333,1.40333333333333,49,equal
2,1.33222222222222,49,equal
2.4,1.49888888888889,38,equal
2.46666666666667,1.53444444444444,34,equal
1.86666666666667,1.33666666666667,45,equal
2,1.39952380952381,42,equal
2.26666666666667,1.59222222222222,31,equal
2.46666666666667,1.51333333333333,37,equal
1.93333333333333,1.31222222222222,46,equal
1.93333333333333,1.35888888888889,40,equal
2.13333333333333,1.50555555555556,36,equal
2.33333333333333,1.46111111111111,40,equal
2.06666666666667,1.43,41,equal
2.06666666666667,1.31174603174603,57,equal
2.2,1.41555555555556,45,equal
2,1.36222222222222,44,equal
2.33333333333333,1.47222222222222,41,equal
2.06666666666667,1.54,36,equal
2.4,1.43444444444444,42,equal
2.06666666666667,1.35507936507937,46,equal
2.06666666666667,1.48,36,equal
2.4,1.44888888888889,42,equal
2.13333333333333,1.35111111111111,45,equal
1.93333333333333,1.30777777777778,47,equal
2,1.33333333333333,46,equal
2.13333333333333,1.41222222222222,41,equal
2.26666666666667,1.41,41,equal
1.93333333333333,1.33333333333333,46,equal
1.86666666666667,1.21063492063492,59,equal
2,1.42,40,equal
2.13333333333333,1.44111111111111,37,equal
2.26666666666667,1.59444444444444,30,equal
1.86666666666667,1.28888888888889,48,equal
2.2,1.36888888888889,46,equal
2.26666666666667,1.52888888888889,35,equal
2.26666666666667,1.51777777777778,34,equal
2.13333333333333,1.41777777777778,40,equal
2.2,1.44111111111111,38,equal
2,1.30952380952381,56,equal
2.2,1.48333333333333,38,equal
2.26666666666667,1.53888888888889,31,equal
1.86666666666667,1.24777777777778,52,equal
2.26666666666667,1.53888888888889,39,equal
2,1.38222222222222,39,equal
2.13333333333333,1.45888888888889,37,equal
2.13333333333333,1.35666666666667,46,equal
1.93333333333333,1.40222222222222,39,equal
2,1.39888888888889,40,equal
2.06666666666667,1.39666666666667,45,equal
2.4,1.43666666666667,39,equal
2.26666666666667,1.44666666666667,39,equal
2.2,1.39396825396825,44,equal
2.26666666666667,1.43777777777778,45,equal
2.2,1.45666666666667,39,equal
2,1.27333333333333,53,equal
2.2,1.38,46,equal
2,1.30111111111111,51,equal
2,1.33111111111111,48,equal
2.06666666666667,1.43,39,equal
2.2,1.44666666666667,42,equal
2.33333333333333,1.40111111111111,42,equal
2.13333333333333,1.36888888888889,47,equal
2.2,1.51111111111111,39,equal
2.33333333333333,1.59111111111111,37,equal
2.06666666666667,1.33,47,equal
2.06666666666667,1.36777777777778,46,equal
2.26666666666667,1.45,41,equal
2.33333333333333,1.43,42,equal
2.53333333333333,1.60222222222222,34,equal
2.13333333333333,1.35111111111111,49,equal
2.33333333333333,1.60111111111111,36,equal
2.06666666666667,1.32222222222222,46,equal
1.86666666666667,1.32111111111111,45,equal
2.53333333333333,1.52555555555556,38,equal
2.2,1.46,37,equal
2.46666666666667,1.53444444444444,39,equal
2.06666666666667,1.39555555555556,43,equal
2,1.39,43,equal
1.93333333333333,1.34,48,equal
2.06666666666667,1.36444444444444,45,equal
2.13333333333333,1.44888888888889,38,equal
2,1.31222222222222,48,equal
2.2,1.32444444444444,48,equal
2,1.31,52,equal
2.13333333333333,1.33777777777778,48,equal
2.06666666666667,1.34444444444444,45,equal
2.13333333333333,1.44222222222222,41,equal
2.4,1.52111111111111,40,equal
2.26666666666667,1.46222222222222,40,equal
2.06666666666667,1.37952380952381,42,equal
2.13333333333333,1.59111111111111,32,equal
2,1.38333333333333,43,equal
2.2,1.43333333333333,41,equal
2.06666666666667,1.29666666666667,50,equal
1.93333333333333,1.28333333333333,52,equal
2.33333333333333,1.36,46,equal
2.06666666666667,1.37666666666667,41,equal
2.2,1.45111111111111,42,equal
2.06666666666667,1.46666666666667,36,equal
2.13333333333333,1.40333333333333,39,equal
2.46666666666667,1.55777777777778,35,equal
2.4,1.53222222222222,36,equal
1.86666666666667,1.28111111111111,48,equal
2.2,1.40222222222222,49,equal
2.06666666666667,1.41222222222222,38,equal
2.2,1.45063492063492,39,equal
2.06666666666667,1.44444444444444,40,equal
2,1.39333333333333,43,equal
2.06666666666667,1.37444444444444,42,equal
2.33333333333333,1.39,44,equal
1.86666666666667,1.32111111111111,47,equal
2,1.34222222222222,45,equal
2,1.39222222222222,48,equal
1.86666666666667,1.31,48,equal
2.06666666666667,1.35507936507937,48,equal
2.46666666666667,1.44111111111111,42,equal
2.13333333333333,1.39444444444444,47,equal
2.33333333333333,1.46,39,equal
1.93333333333333,1.33777777777778,43,equal
2.26666666666667,1.49666666666667,45,equal
1.93333333333333,1.30555555555556,48,equal
2.4,1.56111111111111,35,equal
1.93333333333333,1.38111111111111,44,equal
2.2,1.37333333333333,49,equal
1.86666666666667,1.22111111111111,55,equal
2.06666666666667,1.38063492063492,45,equal
2.4,1.45555555555556,39,equal
1.86666666666667,1.35666666666667,44,equal
2.13333333333333,1.4484126984127,43,equal
2.06666666666667,1.31619047619048,48,equal
1.8,1.31444444444444,47,equal
2.13333333333333,1.36888888888889,47,equal
2.06666666666667,1.48444444444444,36,equal
2.2,1.48444444444444,36,equal
2,1.30111111111111,48,equal
2.2,1.37,44,equal
2.13333333333333,1.35555555555556,47,equal
2.2,1.34888888888889,47,equal
2,1.34555555555556,46,equal
2.13333333333333,1.33777777777778,48,equal
2.2,1.46111111111111,40,equal
2.06666666666667,1.32111111111111,49,equal
2.13333333333333,1.43777777777778,40,equal
2.26666666666667,1.41222222222222,44,equal
2.13333333333333,1.43444444444444,41,equal
2.26666666666667,1.41,41,equal
2.06666666666667,1.33555555555556,46,equal
2.13333333333333,1.44222222222222,44,equal
2.06666666666667,1.36444444444444,44,equal
1.93333333333333,1.31333333333333,44,equal
1.93333333333333,1.35222222222222,49,equal
2.13333333333333,1.43555555555556,38,equal
2.33333333333333,1.51555555555556,37,equal
2.26666666666667,1.49444444444444,40,equal
2.2,1.41555555555556,42,equal
2.06666666666667,1.34888888888889,46,equal
2,1.31,47,equal
2.06666666666667,1.33666666666667,47,equal
2,1.41666666666667,36,equal
2,1.35222222222222,48,equal
2.2,1.38555555555556,42,equal
2.33333333333333,1.42555555555556,42,equal
2.06666666666667,1.27777777777778,50,equal
1.86666666666667,1.33666666666667,45,equal
2.33333333333333,1.53888888888889,33,equal
1.93333333333333,1.41222222222222,47,equal
2.13333333333333,1.37111111111111,44,equal
2,1.37555555555556,41,equal
2,1.41222222222222,40,equal
2.2,1.46444444444444,38,equal
1.93333333333333,1.43333333333333,37,equal
2.06666666666667,1.47666666666667,37,equal
2.13333333333333,1.44507936507937,40,equal
2.13333333333333,1.4,41,equal
2.2,1.4184126984127,40,equal
2,1.37888888888889,45,equal
2,1.32777777777778,45,equal
2,1.47888888888889,40,equal
1.86666666666667,1.31174603174603,46,equal
2.2,1.51888888888889,32,equal
2.46666666666667,1.43111111111111,42,equal
2.06666666666667,1.42666666666667,39,equal
2,1.26555555555556,53,equal
2.06666666666667,1.32555555555556,46,equal
2.06666666666667,1.41666666666667,42,equal
2,1.43555555555556,35,equal
2.26666666666667,1.41888888888889,43,equal
2.13333333333333,1.37444444444444,43,equal
2,1.45888888888889,35,equal
1.93333333333333,1.37111111111111,42,equal
2.13333333333333,1.49555555555556,34,equal
2.13333333333333,1.41666666666667,39,equal
2.06666666666667,1.31222222222222,48,equal
2.06666666666667,1.39777777777778,38,equal
2.13333333333333,1.48111111111111,38,equal
2.06666666666667,1.35666666666667,47,equal
2,1.35444444444444,43,equal
1.86666666666667,1.32111111111111,47,equal
2,1.35222222222222,44,equal
2.13333333333333,1.39555555555556,41,equal
2.2,1.46666666666667,42,equal
2,1.3284126984127,45,equal
2.4,1.48,39,equal
2.26666666666667,1.48111111111111,38,equal
1.86666666666667,1.29666666666667,49,equal
2.13333333333333,1.45555555555556,36,equal
2,1.32444444444444,46,equal
2.13333333333333,1.43111111111111,38,equal
2,1.32333333333333,47,equal
2,1.41888888888889,42,equal
2.13333333333333,1.46333333333333,40,equal
2,1.38222222222222,44,equal
2.06666666666667,1.37174603174603,47,equal
2.2,1.44666666666667,39,equal
1.86666666666667,1.25396825396825,51,equal
2.13333333333333,1.50222222222222,44,equal
1.93333333333333,1.35444444444444,44,equal
2.06666666666667,1.38555555555556,40,equal
2.33333333333333,1.5,38,equal
2.2,1.43888888888889,38,equal
2.13333333333333,1.37777777777778,53,equal
2,1.38111111111111,42,equal
2.2,1.39777777777778,40,equal
2.13333333333333,1.40111111111111,41,equal
2,1.29666666666667,48,equal
2.13333333333333,1.50333333333333,39,equal
2,1.35444444444444,41,equal
2.33333333333333,1.44777777777778,41,equal
2.4,1.40888888888889,47,equal
2.06666666666667,1.38333333333333,43,equal
2.2,1.35888888888889,44,equal
2.26666666666667,1.41285714285714,45,equal
2.33333333333333,1.43111111111111,43,equal
2.2,1.45111111111111,39,equal
2.06666666666667,1.37285714285714,45,equal
2.06666666666667,1.32444444444444,47,equal
2.13333333333333,1.44333333333333,40,equal
2.2,1.35666666666667,45,equal
2.13333333333333,1.4,42,equal
2.2,1.40444444444444,40,equal
1.93333333333333,1.35222222222222,43,equal
2,1.39777777777778,37,equal
2.4,1.50222222222222,35,equal
2,1.4,40,equal
2.13333333333333,1.41396825396825,48,equal
1.93333333333333,1.32111111111111,48,equal
2.13333333333333,1.35730158730159,48,equal
2.2,1.41222222222222,42,equal
2,1.39666666666667,42,equal
2.06666666666667,1.39777777777778,42,equal
2.2,1.46333333333333,39,equal
2.06666666666667,1.3384126984127,47,equal
2.13333333333333,1.5,38,equal
2.13333333333333,1.42111111111111,41,equal
2.2,1.41666666666667,41,equal
1.93333333333333,1.33666666666667,46,equal
2.26666666666667,1.53111111111111,38,equal
2,1.29952380952381,53,equal
2.06666666666667,1.32222222222222,53,equal
1.86666666666667,1.28888888888889,48,equal
1.86666666666667,1.29666666666667,51,equal
2.13333333333333,1.49555555555556,34,equal
2.13333333333333,1.35111111111111,46,equal
1.86666666666667,1.29222222222222,49,equal
2.26666666666667,1.47507936507937,42,equal
2.26666666666667,1.39666666666667,43,equal
2.4,1.53222222222222,38,equal
2.26666666666667,1.50222222222222,36,equal
1.86666666666667,1.27222222222222,48,equal
2.26666666666667,1.56888888888889,36,equal
2.06666666666667,1.39222222222222,46,equal
2.33333333333333,1.42222222222222,45,equal
1.93333333333333,1.2684126984127,51,equal
2.2,1.40333333333333,43,equal
2,1.34555555555556,46,equal
2.06666666666667,1.37,46,equal
2,1.45222222222222,41,equal
2.26666666666667,1.47777777777778,36,equal
2.33333333333333,1.45444444444444,43,equal
1.93333333333333,1.38444444444444,41,equal
2.13333333333333,1.36444444444444,46,equal
2.13333333333333,1.42,39,equal
2,1.32666666666667,46,equal
1.93333333333333,1.31777777777778,49,equal
2.06666666666667,1.37222222222222,45,equal
2.2,1.36555555555556,47,equal
2.33333333333333,1.40222222222222,45,equal
2.06666666666667,1.36333333333333,42,equal
2.06666666666667,1.36,44,equal
1.93333333333333,1.34444444444444,46,equal
2.2,1.51444444444444,36,equal
1.8,1.35,48,equal
2.13333333333333,1.33,50,equal
2.13333333333333,1.50507936507937,41,equal
2.2,1.42444444444444,41,equal
2,1.33,46,equal
1.8,1.30730158730159,51,equal
2.2,1.41,43,equal
2.33333333333333,1.44111111111111,44,equal
2.13333333333333,1.53444444444444,34,equal
2.33333333333333,1.43555555555556,40,equal
2.2,1.53666666666667,33,equal
2.06666666666667,1.36111111111111,43,equal
2.06666666666667,1.43952380952381,40,equal
2.13333333333333,1.41222222222222,42,equal
1.93333333333333,1.25111111111111,53,equal
2.4,1.51333333333333,37,equal
2.2,1.39111111111111,42,equal
2,1.30777777777778,48,equal
2,1.38777777777778,44,equal
1.93333333333333,1.33222222222222,46,equal
2.13333333333333,1.4,40,equal
2,1.35777777777778,42,equal
2,1.34,47,equal
2.06666666666667,1.44,37,equal
2.13333333333333,1.32888888888889,49,equal
2.26666666666667,1.42444444444444,39,equal
2,1.40444444444444,38,equal
2,1.32777777777778,51,equal
2.4,1.55,35,equal
2.4,1.50888888888889,41,equal
2.13333333333333,1.34666666666667,46,equal
2.06666666666667,1.44111111111111,39,equal
2,1.39666666666667,40,equal
2.2,1.46777777777778,38,equal
2,1.30444444444444,48,equal
1.8,1.24666666666667,52,equal
2.06666666666667,1.29666666666667,50,equal
2,1.33888888888889,43,equal
2.13333333333333,1.50111111111111,34,equal
2.2,1.4584126984127,43,equal
1.8,1.24666666666667,54,equal
1.93333333333333,1.36333333333333,43,equal
1.93333333333333,1.28888888888889,49,equal
2.2,1.46888888888889,36,equal
2,1.33333333333333,50,equal
1.93333333333333,1.38333333333333,42,equal
2.2,1.47952380952381,41,equal
2.13333333333333,1.39,44,equal
1.66666666666667,1.27777777777778,49,equal
2.33333333333333,1.56,33,equal
1.93333333333333,1.36222222222222,40,equal
1.93333333333333,1.37444444444444,43,equal
2.33333333333333,1.48222222222222,36,equal
2,1.37666666666667,42,equal
2,1.32111111111111,45,equal
2.2,1.37,42,equal
2.06666666666667,1.43111111111111,42,equal
2.26666666666667,1.55777777777778,37,equal
1.93333333333333,1.28444444444444,51,equal
2.2,1.38666666666667,44,equal
2.13333333333333,1.52555555555556,32,equal
1.93333333333333,1.32888888888889,47,equal
2.13333333333333,1.40666666666667,39,equal
2.13333333333333,1.43111111111111,41,equal
2.06666666666667,1.45222222222222,34,equal
2,1.31888888888889,46,equal
2.4,1.45888888888889,42,equal
2,1.39555555555556,40,equal
1.93333333333333,1.37555555555556,45,equal
2.13333333333333,1.40666666666667,42,equal
2.4,1.46444444444444,41,equal
2.13333333333333,1.39444444444444,41,equal
2.06666666666667,1.46666666666667,36,equal
2.2,1.46333333333333,37,equal
2.06666666666667,1.38666666666667,45,equal
2.06666666666667,1.36396825396825,46,equal
2.33333333333333,1.53507936507937,39,equal
2.2,1.42333333333333,41,equal
1.86666666666667,1.32730158730159,47,equal
2,1.36333333333333,41,equal
2.26666666666667,1.54888888888889,34,equal
2.26666666666667,1.4,44,equal
2.13333333333333,1.43666666666667,37,equal
2.06666666666667,1.33777777777778,46,equal
2.06666666666667,1.35888888888889,45,equal
2.26666666666667,1.37333333333333,48,equal
2.13333333333333,1.49111111111111,33,equal
2,1.35777777777778,45,equal
2.26666666666667,1.51222222222222,42,equal
2.06666666666667,1.40222222222222,41,equal
2.33333333333333,1.48555555555556,43,equal
2.13333333333333,1.46666666666667,40,equal
2.2,1.47444444444444,40,equal
2.4,1.54444444444444,35,equal
1.93333333333333,1.38777777777778,39,equal
2,1.40111111111111,40,equal
2.4,1.46888888888889,41,equal
1.93333333333333,1.39333333333333,39,equal
1.86666666666667,1.30777777777778,51,equal
2,1.41666666666667,37,equal
2.13333333333333,1.40333333333333,42,equal
1.86666666666667,1.3384126984127,44,equal
1.86666666666667,1.33619047619048,47,equal
2.2,1.41,40,equal
2.26666666666667,1.42444444444444,41,equal
2.13333333333333,1.34888888888889,45,equal
2.26666666666667,1.54111111111111,37,equal
2.13333333333333,1.48555555555556,40,equal
2.13333333333333,1.43444444444444,41,equal
2.13333333333333,1.42619047619048,45,equal
2.26666666666667,1.55777777777778,37,equal
2.13333333333333,1.36777777777778,45,equal
1.93333333333333,1.40222222222222,39,equal
2.26666666666667,1.42444444444444,43,equal
2,1.36444444444444,46,equal
2.13333333333333,1.35333333333333,46,equal
2.2,1.43333333333333,42,equal
1.8,1.25222222222222,51,equal
2,1.33333333333333,48,equal
2.4,1.51555555555556,41,equal
2.06666666666667,1.39444444444444,42,equal
2.13333333333333,1.49111111111111,34,equal
2.26666666666667,1.46555555555556,38,equal
2.2,1.46888888888889,36,equal
2.06666666666667,1.34666666666667,49,equal
2.06666666666667,1.40111111111111,39,equal
2.26666666666667,1.41,42,equal
2.06666666666667,1.43,39,equal
1.86666666666667,1.36777777777778,39,equal
2.2,1.36111111111111,45,equal
2.2,1.63777777777778,29,equal
1.86666666666667,1.40888888888889,47,equal
2.4,1.58111111111111,34,equal
1.73333333333333,1.28666666666667,47,equal
2,1.40666666666667,40,equal
1.86666666666667,1.36555555555556,42,equal
2.2,1.42888888888889,43,equal
2.06666666666667,1.36111111111111,49,equal
1.86666666666667,1.32222222222222,51,equal
2,1.41507936507937,42,equal
2.2,1.32222222222222,49,equal
2.2,1.47444444444444,36,equal
2.2,1.36,47,equal
2.2,1.42444444444444,41,equal
1.93333333333333,1.41333333333333,36,equal
2,1.46555555555556,37,equal
2.06666666666667,1.33333333333333,45,equal
2,1.36555555555556,42,equal
1.93333333333333,1.37888888888889,44,equal
1.93333333333333,1.2184126984127,56,equal
2.13333333333333,1.55222222222222,33,equal
2.06666666666667,1.39555555555556,47,equal
2.2,1.54777777777778,41,equal
2.13333333333333,1.37444444444444,43,equal
2.26666666666667,1.48,40,equal
2.06666666666667,1.39222222222222,41,equal
2.13333333333333,1.43666666666667,45,equal
1.93333333333333,1.38333333333333,43,equal
2,1.41507936507937,41,equal
1.93333333333333,1.37444444444444,43,equal
2.33333333333333,1.41444444444444,45,equal
1.8,1.32222222222222,46,equal
2.06666666666667,1.38111111111111,43,equal
2.26666666666667,1.49222222222222,37,equal
2.06666666666667,1.38,40,equal
2.2,1.42555555555556,38,equal
2.2,1.41555555555556,42,equal
2.13333333333333,1.41333333333333,37,equal
2.13333333333333,1.36777777777778,48,equal
2,1.29888888888889,50,equal
2.13333333333333,1.36666666666667,43,equal
2.06666666666667,1.46111111111111,40,equal
2.13333333333333,1.41444444444444,39,equal
2.13333333333333,1.37777777777778,44,equal
1.86666666666667,1.29666666666667,48,equal
2.26666666666667,1.39777777777778,47,equal
2.06666666666667,1.46888888888889,35,equal
2.2,1.35666666666667,44,equal
2.06666666666667,1.36444444444444,43,equal
2.33333333333333,1.47,39,equal
2,1.35444444444444,48,equal
2.13333333333333,1.36555555555556,44,equal
2.13333333333333,1.43555555555556,45,equal
2.26666666666667,1.47444444444444,37,equal
1.86666666666667,1.21777777777778,57,equal
2.26666666666667,1.43,42,equal
1.93333333333333,1.43555555555556,42,equal
2.06666666666667,1.35111111111111,42,equal
2.06666666666667,1.34666666666667,48,equal
2.33333333333333,1.45777777777778,41,equal
2.26666666666667,1.52666666666667,34,equal
1.86666666666667,1.40222222222222,38,equal
2,1.35,48,equal
2.13333333333333,1.36555555555556,44,equal
2.13333333333333,1.50619047619048,41,equal
2.2,1.39111111111111,44,equal
2.06666666666667,1.37444444444444,43,equal
2.2,1.42222222222222,41,equal
2,1.34111111111111,49,equal
2.13333333333333,1.34555555555556,46,equal
2,1.43,39,equal
2,1.28333333333333,53,equal
2,1.40888888888889,41,equal
2.26666666666667,1.54222222222222,36,equal
2,1.34507936507937,50,equal
2.13333333333333,1.45888888888889,37,equal
1.86666666666667,1.31,46,equal
2.2,1.43888888888889,40,equal
2.2,1.53111111111111,39,equal
2.06666666666667,1.47111111111111,34,equal
1.93333333333333,1.34063492063492,44,equal
1.86666666666667,1.23888888888889,55,equal
2.06666666666667,1.48,34,equal
2.33333333333333,1.58111111111111,35,equal
2.33333333333333,1.51222222222222,36,equal
2.4,1.38111111111111,47,equal
2.06666666666667,1.48222222222222,37,equal
2,1.46555555555556,37,equal
2.2,1.33111111111111,48,equal
2,1.28888888888889,50,equal
1.8,1.28222222222222,48,equal
2.06666666666667,1.41555555555556,38,equal
2.13333333333333,1.30666666666667,49,equal
1.93333333333333,1.34,45,equal
2.06666666666667,1.36888888888889,42,equal
2.4,1.44444444444444,39,equal
2.4,1.49333333333333,41,equal
2.2,1.40555555555556,40,equal
1.93333333333333,1.27222222222222,54,equal
1.93333333333333,1.33507936507937,49,equal
2.33333333333333,1.40666666666667,47,equal
2.06666666666667,1.48333333333333,37,equal
2,1.32222222222222,48,equal
2.06666666666667,1.35888888888889,45,equal
2.06666666666667,1.38555555555556,40,equal
2.13333333333333,1.36333333333333,48,equal
2.26666666666667,1.43777777777778,47,equal
2,1.30333333333333,51,equal
1.8,1.30888888888889,49,equal
1.93333333333333,1.30333333333333,46,equal
2.06666666666667,1.34777777777778,44,equal
2.26666666666667,1.51555555555556,36,equal
2.06666666666667,1.42,38,equal
2.06666666666667,1.33,49,equal
2.13333333333333,1.39333333333333,42,equal
2.46666666666667,1.50111111111111,41,equal
2.33333333333333,1.49333333333333,38,equal
2.13333333333333,1.32888888888889,45,equal
2.06666666666667,1.33,47,equal
2.13333333333333,1.40777777777778,40,equal
2.33333333333333,1.56888888888889,36,equal
2.13333333333333,1.46444444444444,39,equal
2.06666666666667,1.44,42,equal
2.2,1.39444444444444,47,equal
2.06666666666667,1.29666666666667,51,equal
2.13333333333333,1.40619047619048,42,equal
2.33333333333333,1.56777777777778,34,equal
2.26666666666667,1.37222222222222,48,equal
2.33333333333333,1.40777777777778,45,equal
1.8,1.27666666666667,49,equal
2.53333333333333,1.54666666666667,40,equal
2.4,1.50666666666667,35,equal
2.06666666666667,1.34444444444444,44,equal
2,1.34444444444444,47,equal
2.06666666666667,1.33888888888889,47,equal
2.2,1.43333333333333,40,equal
2.2,1.48333333333333,41,equal
2.13333333333333,1.37222222222222,43,equal
2.13333333333333,1.35952380952381,45,equal
2,1.35666666666667,43,equal
2.06666666666667,1.39444444444444,44,equal
2.06666666666667,1.32730158730159,49,equal
2.13333333333333,1.42333333333333,40,equal
2.2,1.45777777777778,36,equal
2.13333333333333,1.41444444444444,42,equal
2.13333333333333,1.39333333333333,43,equal
2.13333333333333,1.48333333333333,41,equal
2.46666666666667,1.61444444444444,30,equal
2.26666666666667,1.45555555555556,39,equal
2.13333333333333,1.38,43,equal
2.26666666666667,1.40555555555556,44,equal
2.06666666666667,1.37111111111111,43,equal
2.13333333333333,1.36222222222222,43,equal
2,1.37111111111111,45,equal
1.93333333333333,1.48222222222222,31,equal
2.4,1.64555555555556,33,equal
2.2,1.39333333333333,46,equal
2.2,1.39555555555556,43,equal
2.2,1.49333333333333,37,equal
1.93333333333333,1.32111111111111,44,equal
2,1.37333333333333,45,equal
2.06666666666667,1.42666666666667,38,equal
2.26666666666667,1.48888888888889,39,equal
2.06666666666667,1.38111111111111,43,equal
2.33333333333333,1.41888888888889,42,equal
2,1.39111111111111,40,equal
2,1.42444444444444,36,equal
2.2,1.34,46,equal
1.86666666666667,1.28111111111111,51,equal
2.13333333333333,1.44111111111111,39,equal
1.86666666666667,1.33777777777778,42,equal
2.13333333333333,1.35222222222222,43,equal
2.13333333333333,1.44111111111111,37,equal
2.2,1.40222222222222,43,equal
1.93333333333333,1.28777777777778,49,equal
2,1.31396825396825,49,equal
2.4,1.44555555555556,46,equal
2.06666666666667,1.33,47,equal
2,1.42666666666667,43,equal
1.93333333333333,1.30222222222222,47,equal
2.13333333333333,1.40222222222222,46,equal
2.06666666666667,1.38444444444444,42,equal
2.33333333333333,1.50333333333333,37,equal
1.93333333333333,1.36666666666667,45,equal
1.8,1.23777777777778,56,equal
2.2,1.47,39,equal
1.93333333333333,1.29444444444444,50,equal
2,1.31555555555556,46,equal
2.2,1.3684126984127,50,equal
2.2,1.44555555555556,40,equal
2.26666666666667,1.43111111111111,41,equal
2,1.32666666666667,48,equal
2.26666666666667,1.41444444444444,41,equal
2.13333333333333,1.46555555555556,37,equal
2.06666666666667,1.32555555555556,50,equal
2.33333333333333,1.42888888888889,49,equal
2.2,1.43111111111111,38,equal
2,1.29444444444444,50,equal
2.06666666666667,1.36222222222222,45,equal
2,1.33,44,equal
1.86666666666667,1.40666666666667,46,equal
2.13333333333333,1.38222222222222,46,equal
1.93333333333333,1.33285714285714,48,equal
2.2,1.41777777777778,40,equal
2,1.42333333333333,40,equal
2.26666666666667,1.46555555555556,38,equal
2.26666666666667,1.45888888888889,44,equal
2.13333333333333,1.47444444444444,38,equal
2.06666666666667,1.35,46,equal
2,1.40111111111111,44,equal
2.06666666666667,1.40555555555556,46,equal
2.06666666666667,1.49666666666667,37,equal
1.93333333333333,1.2484126984127,55,equal
2.06666666666667,1.33222222222222,50,equal
2.06666666666667,1.39222222222222,44,equal
2.06666666666667,1.32222222222222,51,equal
2.06666666666667,1.33174603174603,46,equal
2,1.29888888888889,53,equal
2.13333333333333,1.37111111111111,46,equal
2,1.3584126984127,55,equal
2,1.38777777777778,39,equal
2,1.40222222222222,37,equal
1.93333333333333,1.28888888888889,51,equal
1.93333333333333,1.3,47,equal
2.2,1.38222222222222,42,equal
2.2,1.48111111111111,40,equal
2,1.36111111111111,44,equal
2.2,1.46507936507937,38,equal
2.13333333333333,1.42333333333333,39,equal
2.4,1.42333333333333,48,equal
2.2,1.49888888888889,35,equal
2,1.38333333333333,46,equal
2,1.41666666666667,37,equal
2.13333333333333,1.4,39,equal
2.26666666666667,1.50444444444444,36,equal
2.13333333333333,1.48222222222222,37,equal
